date,year,month,day,day_of_week,is_weekend,WeatherStationName_en,rain_mm_imputed,rain_trace_flag,rain_occurrence_flag,index_right,District_no,District
2024/5/17,2024,5,17,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/5/18,2024,5,18,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/5/19,2024,5,19,Sunday,1,Tate's Cairn,15.5,0,1,7,H,Wong Tai Sin
2024/5/20,2024,5,20,Monday,0,Tate's Cairn,51.5,0,1,7,H,Wong Tai Sin
2024/5/21,2024,5,21,Tuesday,0,Tate's Cairn,63.5,0,1,7,H,Wong Tai Sin
2024/5/22,2024,5,22,Wednesday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/5/23,2024,5,23,Thursday,0,Tate's Cairn,5,0,1,7,H,Wong Tai Sin
2024/5/24,2024,5,24,Friday,0,Tate's Cairn,27.5,0,1,7,H,Wong Tai Sin
2024/5/25,2024,5,25,Saturday,1,Tate's Cairn,4.5,0,1,7,H,Wong Tai Sin
2024/5/26,2024,5,26,Sunday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/5/27,2024,5,27,Monday,0,Tate's Cairn,5,0,1,7,H,Wong Tai Sin
2024/5/28,2024,5,28,Tuesday,0,Tate's Cairn,34,0,1,7,H,Wong Tai Sin
2024/5/29,2024,5,29,Wednesday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/5/30,2024,5,30,Thursday,0,Tate's Cairn,16,0,1,7,H,Wong Tai Sin
2024/5/31,2024,5,31,Friday,0,Tate's Cairn,11.5,0,1,7,H,Wong Tai Sin
2024/6/1,2024,6,1,Saturday,1,Tate's Cairn,41.5,0,1,7,H,Wong Tai Sin
2024/6/2,2024,6,2,Sunday,1,Tate's Cairn,6,0,1,7,H,Wong Tai Sin
2024/6/3,2024,6,3,Monday,0,Tate's Cairn,10.5,0,1,7,H,Wong Tai Sin
2024/6/4,2024,6,4,Tuesday,0,Tate's Cairn,5,0,1,7,H,Wong Tai Sin
2024/6/5,2024,6,5,Wednesday,0,Tate's Cairn,6.5,0,1,7,H,Wong Tai Sin
2024/6/6,2024,6,6,Thursday,0,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2024/6/7,2024,6,7,Friday,0,Tate's Cairn,9,0,1,7,H,Wong Tai Sin
2024/6/8,2024,6,8,Saturday,1,Tate's Cairn,9,0,1,7,H,Wong Tai Sin
2024/6/9,2024,6,9,Sunday,1,Tate's Cairn,21.5,0,1,7,H,Wong Tai Sin
2024/6/10,2024,6,10,Monday,0,Tate's Cairn,4,0,1,7,H,Wong Tai Sin
2024/6/11,2024,6,11,Tuesday,0,Tate's Cairn,11,0,1,7,H,Wong Tai Sin
2024/6/12,2024,6,12,Wednesday,0,Tate's Cairn,18,0,1,7,H,Wong Tai Sin
2024/6/13,2024,6,13,Thursday,0,Tate's Cairn,21.5,0,1,7,H,Wong Tai Sin
2024/6/14,2024,6,14,Friday,0,Tate's Cairn,38.5,0,1,7,H,Wong Tai Sin
2024/6/15,2024,6,15,Saturday,1,Tate's Cairn,66,0,1,7,H,Wong Tai Sin
2024/6/16,2024,6,16,Sunday,1,Tate's Cairn,22,0,1,7,H,Wong Tai Sin
2024/6/17,2024,6,17,Monday,0,Tate's Cairn,4,0,1,7,H,Wong Tai Sin
2024/6/18,2024,6,18,Tuesday,0,Tate's Cairn,13.5,0,1,7,H,Wong Tai Sin
2024/6/19,2024,6,19,Wednesday,0,Tate's Cairn,13,0,1,7,H,Wong Tai Sin
2024/6/20,2024,6,20,Thursday,0,Tate's Cairn,14,0,1,7,H,Wong Tai Sin
2024/6/21,2024,6,21,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/6/22,2024,6,22,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/6/23,2024,6,23,Sunday,1,Tate's Cairn,8,0,1,7,H,Wong Tai Sin
2024/6/24,2024,6,24,Monday,0,Tate's Cairn,6.5,0,1,7,H,Wong Tai Sin
2024/6/25,2024,6,25,Tuesday,0,Tate's Cairn,22.5,0,1,7,H,Wong Tai Sin
2024/6/26,2024,6,26,Wednesday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/6/27,2024,6,27,Thursday,0,Tate's Cairn,2.5,0,1,7,H,Wong Tai Sin
2024/6/28,2024,6,28,Friday,0,Tate's Cairn,2.5,0,1,7,H,Wong Tai Sin
2024/6/29,2024,6,29,Saturday,1,Tate's Cairn,16.5,0,1,7,H,Wong Tai Sin
2024/6/30,2024,6,30,Sunday,1,Tate's Cairn,16,0,1,7,H,Wong Tai Sin
2024/7/1,2024,7,1,Monday,0,Tate's Cairn,16,0,1,7,H,Wong Tai Sin
2024/7/2,2024,7,2,Tuesday,0,Tate's Cairn,7.5,0,1,7,H,Wong Tai Sin
2024/7/3,2024,7,3,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/7/4,2024,7,4,Thursday,0,Tate's Cairn,12,0,1,7,H,Wong Tai Sin
2024/7/5,2024,7,5,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/7/6,2024,7,6,Saturday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/7/7,2024,7,7,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/7/8,2024,7,8,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/7/9,2024,7,9,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/7/10,2024,7,10,Wednesday,0,Tate's Cairn,7,0,1,7,H,Wong Tai Sin
2024/7/11,2024,7,11,Thursday,0,Tate's Cairn,3.5,0,1,7,H,Wong Tai Sin
2024/7/12,2024,7,12,Friday,0,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2024/7/13,2024,7,13,Saturday,1,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2024/7/14,2024,7,14,Sunday,1,Tate's Cairn,9.5,0,1,7,H,Wong Tai Sin
2024/7/15,2024,7,15,Monday,0,Tate's Cairn,36.5,0,1,7,H,Wong Tai Sin
2024/7/16,2024,7,16,Tuesday,0,Tate's Cairn,30.5,0,1,7,H,Wong Tai Sin
2024/7/17,2024,7,17,Wednesday,0,Tate's Cairn,12.5,0,1,7,H,Wong Tai Sin
2024/7/18,2024,7,18,Thursday,0,Tate's Cairn,41,0,1,7,H,Wong Tai Sin
2024/7/19,2024,7,19,Friday,0,Tate's Cairn,26.5,0,1,7,H,Wong Tai Sin
2024/7/20,2024,7,20,Saturday,1,Tate's Cairn,20.5,0,1,7,H,Wong Tai Sin
2024/7/21,2024,7,21,Sunday,1,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2024/7/22,2024,7,22,Monday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/7/23,2024,7,23,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/7/24,2024,7,24,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/7/25,2024,7,25,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/7/26,2024,7,26,Friday,0,Tate's Cairn,16.5,0,1,7,H,Wong Tai Sin
2024/7/27,2024,7,27,Saturday,1,Tate's Cairn,63.5,0,1,7,H,Wong Tai Sin
2024/7/28,2024,7,28,Sunday,1,Tate's Cairn,101,0,1,7,H,Wong Tai Sin
2024/7/29,2024,7,29,Monday,0,Tate's Cairn,17,0,1,7,H,Wong Tai Sin
2024/7/30,2024,7,30,Tuesday,0,Tate's Cairn,26,0,1,7,H,Wong Tai Sin
2024/7/31,2024,7,31,Wednesday,0,Tate's Cairn,45,0,1,7,H,Wong Tai Sin
2024/8/1,2024,8,1,Thursday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2024/8/2,2024,8,2,Friday,0,Tate's Cairn,2.5,0,1,7,H,Wong Tai Sin
2024/8/3,2024,8,3,Saturday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/8/4,2024,8,4,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/5,2024,8,5,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/6,2024,8,6,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/7,2024,8,7,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/8,2024,8,8,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/9,2024,8,9,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/10,2024,8,10,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/11,2024,8,11,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/12,2024,8,12,Monday,0,Tate's Cairn,19,0,1,7,H,Wong Tai Sin
2024/8/13,2024,8,13,Tuesday,0,Tate's Cairn,6,0,1,7,H,Wong Tai Sin
2024/8/14,2024,8,14,Wednesday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2024/8/15,2024,8,15,Thursday,0,Tate's Cairn,11.5,0,1,7,H,Wong Tai Sin
2024/8/16,2024,8,16,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/17,2024,8,17,Saturday,1,Tate's Cairn,96.5,0,1,7,H,Wong Tai Sin
2024/8/18,2024,8,18,Sunday,1,Tate's Cairn,41,0,1,7,H,Wong Tai Sin
2024/8/19,2024,8,19,Monday,0,Tate's Cairn,59,0,1,7,H,Wong Tai Sin
2024/8/20,2024,8,20,Tuesday,0,Tate's Cairn,10.5,0,1,7,H,Wong Tai Sin
2024/8/21,2024,8,21,Wednesday,0,Tate's Cairn,6,0,1,7,H,Wong Tai Sin
2024/8/22,2024,8,22,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/23,2024,8,23,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/24,2024,8,24,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/25,2024,8,25,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/26,2024,8,26,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/27,2024,8,27,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/28,2024,8,28,Wednesday,0,Tate's Cairn,3.5,0,1,7,H,Wong Tai Sin
2024/8/29,2024,8,29,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/8/30,2024,8,30,Friday,0,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2024/8/31,2024,8,31,Saturday,1,Tate's Cairn,22.5,0,1,7,H,Wong Tai Sin
2024/9/1,2024,9,1,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/9/2,2024,9,2,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/9/3,2024,9,3,Tuesday,0,Tate's Cairn,14,0,1,7,H,Wong Tai Sin
2024/9/4,2024,9,4,Wednesday,0,Tate's Cairn,4.5,0,1,7,H,Wong Tai Sin
2024/9/5,2024,9,5,Thursday,0,Tate's Cairn,15.5,0,1,7,H,Wong Tai Sin
2024/9/6,2024,9,6,Friday,0,Tate's Cairn,86,0,1,7,H,Wong Tai Sin
2024/9/7,2024,9,7,Saturday,1,Tate's Cairn,13.5,0,1,7,H,Wong Tai Sin
2024/9/8,2024,9,8,Sunday,1,Tate's Cairn,83,0,1,7,H,Wong Tai Sin
2024/9/9,2024,9,9,Monday,0,Tate's Cairn,25,0,1,7,H,Wong Tai Sin
2024/9/10,2024,9,10,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/9/11,2024,9,11,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/9/12,2024,9,12,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/9/13,2024,9,13,Friday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/9/14,2024,9,14,Saturday,1,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2024/9/15,2024,9,15,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/9/16,2024,9,16,Monday,0,Tate's Cairn,23,0,1,7,H,Wong Tai Sin
2024/9/17,2024,9,17,Tuesday,0,Tate's Cairn,13,0,1,7,H,Wong Tai Sin
2024/9/18,2024,9,18,Wednesday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/9/19,2024,9,19,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/9/20,2024,9,20,Friday,0,Tate's Cairn,7.5,0,1,7,H,Wong Tai Sin
2024/9/21,2024,9,21,Saturday,1,Tate's Cairn,44,0,1,7,H,Wong Tai Sin
2024/9/22,2024,9,22,Sunday,1,Tate's Cairn,23,0,1,7,H,Wong Tai Sin
2024/9/23,2024,9,23,Monday,0,Tate's Cairn,34,0,1,7,H,Wong Tai Sin
2024/9/24,2024,9,24,Tuesday,0,Tate's Cairn,73,0,1,7,H,Wong Tai Sin
2024/9/25,2024,9,25,Wednesday,0,Tate's Cairn,6,0,1,7,H,Wong Tai Sin
2024/9/26,2024,9,26,Thursday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/9/27,2024,9,27,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/9/28,2024,9,28,Saturday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/9/29,2024,9,29,Sunday,1,Tate's Cairn,2.5,0,1,7,H,Wong Tai Sin
2024/9/30,2024,9,30,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/1,2024,10,1,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/2,2024,10,2,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/3,2024,10,3,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/4,2024,10,4,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/5,2024,10,5,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/6,2024,10,6,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/7,2024,10,7,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/8,2024,10,8,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/9,2024,10,9,Wednesday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/10/10,2024,10,10,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/11,2024,10,11,Friday,0,Tate's Cairn,32,0,1,7,H,Wong Tai Sin
2024/10/12,2024,10,12,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/13,2024,10,13,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/14,2024,10,14,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/15,2024,10,15,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/16,2024,10,16,Wednesday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2024/10/17,2024,10,17,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/18,2024,10,18,Friday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/10/19,2024,10,19,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/20,2024,10,20,Sunday,1,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2024/10/21,2024,10,21,Monday,0,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2024/10/22,2024,10,22,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/23,2024,10,23,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/24,2024,10,24,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/25,2024,10,25,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/26,2024,10,26,Saturday,1,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2024/10/27,2024,10,27,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/28,2024,10,28,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/29,2024,10,29,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/30,2024,10,30,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/10/31,2024,10,31,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/1,2024,11,1,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/2,2024,11,2,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/3,2024,11,3,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/4,2024,11,4,Monday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2024/11/5,2024,11,5,Tuesday,0,Tate's Cairn,6,0,1,7,H,Wong Tai Sin
2024/11/6,2024,11,6,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/7,2024,11,7,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/8,2024,11,8,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/9,2024,11,9,Saturday,1,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2024/11/10,2024,11,10,Sunday,1,Tate's Cairn,10.5,0,1,7,H,Wong Tai Sin
2024/11/11,2024,11,11,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/12,2024,11,12,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/13,2024,11,13,Wednesday,0,Tate's Cairn,13,0,1,7,H,Wong Tai Sin
2024/11/14,2024,11,14,Thursday,0,Tate's Cairn,18.5,0,1,7,H,Wong Tai Sin
2024/11/15,2024,11,15,Friday,0,Tate's Cairn,61,0,1,7,H,Wong Tai Sin
2024/11/16,2024,11,16,Saturday,1,Tate's Cairn,11.5,0,1,7,H,Wong Tai Sin
2024/11/17,2024,11,17,Sunday,1,Tate's Cairn,12.5,0,1,7,H,Wong Tai Sin
2024/11/18,2024,11,18,Monday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/11/19,2024,11,19,Tuesday,0,Tate's Cairn,6.5,0,1,7,H,Wong Tai Sin
2024/11/20,2024,11,20,Wednesday,0,Tate's Cairn,51.5,0,1,7,H,Wong Tai Sin
2024/11/21,2024,11,21,Thursday,0,Tate's Cairn,5,0,1,7,H,Wong Tai Sin
2024/11/22,2024,11,22,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/23,2024,11,23,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/24,2024,11,24,Sunday,1,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2024/11/25,2024,11,25,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/26,2024,11,26,Tuesday,0,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2024/11/27,2024,11,27,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/28,2024,11,28,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/29,2024,11,29,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/11/30,2024,11,30,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/1,2024,12,1,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/2,2024,12,2,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/3,2024,12,3,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/4,2024,12,4,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/5,2024,12,5,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/6,2024,12,6,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/7,2024,12,7,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/8,2024,12,8,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/9,2024,12,9,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/10,2024,12,10,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/11,2024,12,11,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/12,2024,12,12,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/13,2024,12,13,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/14,2024,12,14,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/15,2024,12,15,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/16,2024,12,16,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/17,2024,12,17,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/18,2024,12,18,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/19,2024,12,19,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/20,2024,12,20,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/21,2024,12,21,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/22,2024,12,22,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/23,2024,12,23,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/24,2024,12,24,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/25,2024,12,25,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/26,2024,12,26,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/27,2024,12,27,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/28,2024,12,28,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/29,2024,12,29,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/30,2024,12,30,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2024/12/31,2024,12,31,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/1,2025,1,1,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/2,2025,1,2,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/3,2025,1,3,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/4,2025,1,4,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/5,2025,1,5,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/6,2025,1,6,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/7,2025,1,7,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/8,2025,1,8,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/9,2025,1,9,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/10,2025,1,10,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/11,2025,1,11,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/12,2025,1,12,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/13,2025,1,13,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/14,2025,1,14,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/15,2025,1,15,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/16,2025,1,16,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/17,2025,1,17,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/18,2025,1,18,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/19,2025,1,19,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/20,2025,1,20,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/21,2025,1,21,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/22,2025,1,22,Wednesday,0,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2025/1/23,2025,1,23,Thursday,0,Tate's Cairn,4.5,0,1,7,H,Wong Tai Sin
2025/1/24,2025,1,24,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/25,2025,1,25,Saturday,1,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/1/26,2025,1,26,Sunday,1,Tate's Cairn,2.5,0,1,7,H,Wong Tai Sin
2025/1/27,2025,1,27,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/28,2025,1,28,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/29,2025,1,29,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/30,2025,1,30,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/1/31,2025,1,31,Friday,0,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2025/2/1,2025,2,1,Saturday,1,Tate's Cairn,2.5,0,1,7,H,Wong Tai Sin
2025/2/2,2025,2,2,Sunday,1,Tate's Cairn,1,0,1,7,H,Wong Tai Sin
2025/2/3,2025,2,3,Monday,0,Tate's Cairn,2,0,1,7,H,Wong Tai Sin
2025/2/4,2025,2,4,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/5,2025,2,5,Wednesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/6,2025,2,6,Thursday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/7,2025,2,7,Friday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/8,2025,2,8,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/9,2025,2,9,Sunday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/10,2025,2,10,Monday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/11,2025,2,11,Tuesday,0,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
2025/2/12,2025,2,12,Wednesday,0,Tate's Cairn,22.5,0,1,7,H,Wong Tai Sin
2025/2/13,2025,2,13,Thursday,0,Tate's Cairn,0.5,0,1,7,H,Wong Tai Sin
2025/2/14,2025,2,14,Friday,0,Tate's Cairn,1.5,0,1,7,H,Wong Tai Sin
2025/2/15,2025,2,15,Saturday,1,Tate's Cairn,0,0,0,7,H,Wong Tai Sin
